0001,0001205492475594,$500.00
0002,0002028734475598,$500.00
0003,0003200475592596,$500.00
0004,0004911331774755,$500.00
0005,0005475576360662,$500.00
0006,0006224755522695,$500.00
0007,0007505475557311,$500.00
0008,0008384755500083,$500.00
0009,0009139904755658,$500.00
0010,0010104755800596,$500.00
0011,0011404755685360,$500.00
0012,0012863003894755,$500.00
0013,0013394755442329,$500.00
0014,0014626547558105,$500.00
0015,0015800292475552,$500.00
0016,0016200210324755,$500.00
0017,0017747123475506,$500.00
0018,0018952855475573,$500.00
0019,0019836847553667,$500.00
0020,0020702984755322,$500.00
0021,0021944755954219,$500.00
0022,0022170147553617,$500.00
0023,0023266546475528,$500.00
0024,0024555330247550,$500.00
0025,0025277894755575,$500.00
0026,0026897475583484,$500.00
0027,0027695486624755,$500.00
0028,0028364755960519,$500.00
0029,0029505721314755,$500.00
0030,0030924755739868,$500.00
0031,0031472036584755,$500.00
0032,0032747557141103,$500.00
0033,0033585372647558,$500.00
0034,0034158964755535,$500.00
0035,0035527283164755,$500.00
0036,0036467475532872,$500.00
0037,0037279736554755,$500.00
0038,0038939475519910,$500.00
0039,0039752394755283,$500.00
0040,0040758023747551,$500.00
0041,0041124755466311,$500.00
0042,0042475563546684,$500.00
0043,0043157244755996,$500.00
0044,0044103475558769,$500.00
0045,0045809345247553,$500.00
0046,0046276143475531,$500.00
0047,0047854755616919,$500.00
0048,0048147555867740,$500.00
0049,0049045614755436,$500.00
0050,0050598090004755,$500.00
0051,0051864755484304,$500.00
0052,0052698475541417,$500.00
0053,0053153475525999,$500.00
0054,0054314755939641,$500.00
0055,0055104475534155,$500.00
0056,0056804468814755,$500.00
0057,0057147554679047,$500.00
0058,0058847559195652,$500.00
0059,0059733475569730,$500.00
0060,0060447551664789,$500.00
0061,0061749075475530,$500.00
0062,0062816884755923,$500.00
0063,0063434755672891,$500.00
0064,0064294755942688,$500.00
0065,0065673046475566,$500.00
0066,0066154755936814,$500.00
0067,0067781607475515,$500.00
0068,0068475515331127,$500.00
0069,0069104475522743,$500.00
0070,0070148064755357,$500.00
0071,0071155354755834,$500.00
0072,0072078235454755,$500.00
0073,0073740521484755,$500.00
0074,0074374755840627,$500.00
0075,0075439475537572,$500.00
0076,0076760347552712,$500.00
0077,0077814755764379,$500.00
0078,0078384755219263,$500.00
0079,0079916284475521,$500.00
0080,0080655541374755,$500.00
0081,0081475514972871,$500.00
0082,0082248352475538,$500.00
0083,0083333047559764,$500.00
0084,0084204755050228,$500.00
0085,0085076589747559,$500.00
0086,0086475549873459,$500.00
0087,0087204755350845,$500.00
0088,0088727367347556,$500.00
0089,0089178982475510,$500.00
0090,0090090747047551,$500.00
0091,0091652003554755,$500.00
0092,0092810860434755,$500.00
0093,0093130414475539,$500.00
0094,0094452480134755,$500.00
0095,0095045447553829,$500.00
0096,0096429994755787,$500.00
0097,0097533284755383,$500.00
0098,0098477475563465,$500.00
0099,0099184755947899,$500.00
0100,0100040412647557,$500.00
0101,0101475504760464,$500.00
0102,0102743291475570,$500.00
0103,0103634755720133,$500.00
0104,0104560991044755,$500.00
0105,0105171242475512,$500.00
0106,0106085524755448,$500.00
0107,0107821042147552,$500.00
0108,0108475550415481,$500.00
0109,0109837475575403,$500.00
0110,0110034755777357,$500.00
0111,0111991296684755,$500.00
0112,0112017475500003,$500.00
0113,0113182236364755,$500.00
0114,0114510234755101,$500.00
0115,0115929509475572,$500.00
0116,0116247550807811,$500.00
0117,0117317475576806,$500.00
0118,0118500424474755,$500.00
0119,0119547559797669,$500.00
0120,0120419514755486,$500.00
0121,0121426547551296,$500.00
0122,0122822015475534,$500.00
0123,0123827587347552,$500.00
0124,0124241184755665,$500.00
0125,0125478272475586,$500.00
0126,0126475553823404,$500.00
0127,0127049747559412,$500.00
0128,0128767475540119,$500.00
0129,0129420754755409,$500.00
0130,0130747555247192,$500.00
0131,0131486480944755,$500.00
0132,0132719547556254,$500.00
0133,0133608184755447,$500.00
0134,0134475581873858,$500.00
0135,0135228484755732,$500.00
0136,0136530608674755,$500.00
0137,0137530516347556,$500.00
0138,0138093447552088,$500.00
0139,0139617475533524,$500.00
0140,0140295099475530,$500.00
0141,0141647884755045,$500.00
0142,0142413244755091,$500.00
0143,0143922423904755,$500.00
0144,0144540841564755,$500.00
0145,0145228947550892,$500.00
0146,0146475517153529,$500.00
0147,0147814755734452,$500.00
0148,0148552055475519,$500.00
0149,0149764201475538,$500.00
0150,0150738580847553,$500.00
0151,0151714755689076,$500.00
0152,0152298385475539,$500.00
0153,0153345164755058,$500.00
0154,0154724447557001,$500.00
0155,0155617234755498,$500.00
0156,0156440426747559,$500.00
0157,0157347557165439,$500.00
