0001,0001978716894795,$150.00
0002,0002479546939465,$150.00
0003,0003898381547951,$150.00
0004,0004274864795745,$150.00
0005,0005547958002672,$150.00
0006,0006814157247958,$150.00
0007,0007856110244795,$150.00
0008,0008323654795480,$150.00
0009,0009479543228501,$150.00
0010,0010479514431458,$150.00
0011,0011620827747953,$150.00
0012,0012479537921949,$150.00
0013,0013247952138756,$150.00
0014,0014779571804795,$150.00
0015,0015948184795133,$150.00
0016,0016126484795326,$150.00
0017,0017747959872770,$150.00
0018,0018037184795096,$150.00
0019,0019190347953258,$150.00
0020,0020497641774795,$150.00
0021,0021454795850570,$150.00
0022,0022084795684679,$150.00
0023,0023793747955001,$150.00
0024,0024368127447950,$150.00
0025,0025621836479543,$150.00
0026,0026447957693771,$150.00
0027,0027355647951859,$150.00
0028,0028647950644380,$150.00
0029,0029200364347957,$150.00
0030,0030971247958503,$150.00
0031,0031851479596013,$150.00
0032,0032064795028856,$150.00
0033,0033479511984267,$150.00
0034,0034595214795780,$150.00
0035,0035161479509087,$150.00
0036,0036114795357532,$150.00
0037,0037954795809191,$150.00
0038,0038694566547957,$150.00
0039,0039204600974795,$150.00
0040,0040028874795012,$150.00
0041,0041479543473477,$150.00
0042,0042875047950457,$150.00
0043,0043942047958964,$150.00
0044,0044563247958989,$150.00
0045,0045381390247958,$150.00
0046,0046060147952758,$150.00
0047,0047582975747954,$150.00
0048,0048476040479593,$150.00
0049,0049747959739011,$150.00
0050,0050479550373032,$150.00
0051,0051392624795924,$150.00
0052,0052554795254749,$150.00
0053,0053430211479547,$150.00
0054,0054064795935959,$150.00
0055,0055670828647958,$150.00
0056,0056479503234115,$150.00
0057,0057497996479541,$150.00
0058,0058325861447953,$150.00
0059,0059443040047950,$150.00
0060,0060008605647956,$150.00
0061,0061066580794795,$150.00
0062,0062094795562024,$150.00
0063,0063492884795997,$150.00
0064,0064680554795013,$150.00
0065,0065054795179615,$150.00
0066,0066654795387032,$150.00
0067,0067137479596578,$150.00
0068,0068479518569952,$150.00
0069,0069880147957877,$150.00
0070,0070647513244795,$150.00
0071,0071716964347951,$150.00
0072,0072079585479585,$150.00
0073,0073482547953376,$150.00
0074,0074247951698209,$150.00
0075,0075974004479594,$150.00
0076,0076090986147956,$150.00
0077,0077479521155325,$150.00
0078,0078927011479591,$150.00
0079,0079359847955895,$150.00
0080,0080047959764026,$150.00
0081,0081111479507678,$150.00
0082,0082770130147951,$150.00
0083,0083525728634795,$150.00
0084,0084479558967566,$150.00
0085,0085821734795731,$150.00
0086,0086205934254795,$150.00
0087,0087347957161136,$150.00
0088,0088479512437485,$150.00
0089,0089288127479573,$150.00
0090,0090198847953939,$150.00
0091,0091925426634795,$150.00
0092,0092024795893696,$150.00
0093,0093992479519951,$150.00
0094,0094221370479583,$150.00
0095,0095382104795125,$150.00
0096,0096198479555736,$150.00
0097,0097940119479537,$150.00
0098,0098191674795323,$150.00
0099,0099347958417831,$150.00
0100,0100851071604795,$150.00
0101,0101884479556449,$150.00
0102,0102854364354795,$150.00
0103,0103415712479515,$150.00
0104,0104547950113607,$150.00
0105,0105330434795200,$150.00
0106,0106805647953857,$150.00
0107,0107147958598498,$150.00
0108,0108628314795375,$150.00
0109,0109629347957176,$150.00
0110,0110414304795856,$150.00
0111,0111482479535756,$150.00
0112,0112947950465905,$150.00
0113,0113923507454795,$150.00
0114,0114285278479554,$150.00
0115,0115176501747951,$150.00
0116,0116130479597693,$150.00
0117,0117320479527898,$150.00
0118,0118479570784462,$150.00
0119,0119534795058575,$150.00
0120,0120847954940049,$150.00
0121,0121266397224795,$150.00
0122,0122423428479581,$150.00
0123,0123378479567852,$150.00
0124,0124624795537846,$150.00
0125,0125706415114795,$150.00
0126,0126534510747958,$150.00
0127,0127333479536288,$150.00
0128,0128680547134795,$150.00
0129,0129758874795205,$150.00
0130,0130744795642493,$150.00
0131,0131047958662381,$150.00
0132,0132080547952309,$150.00
0133,0133841647958234,$150.00
0134,0134347950006246,$150.00
0135,0135131547950001,$150.00
0136,0136819479502958,$150.00
0137,0137553114795142,$150.00
0138,0138479537177111,$150.00
